    Fribourg_Switzerland
    46.82,7.16,610,+1
	Ibn	Idh
7693	4.86	112.00
7694	42.36	192.00
7695	152.26	136.00
7696	66.64	76.00
7697	15.54	18.00
7698	0.00	1.00
7699	0.00	0.00
7700	0.00	0.00
7701	0.00	0.00
7702	0.00	0.00
7703	0.00	0.00
7704	0.00	0.00
7705	0.00	0.00
7706	0.00	0.00
7707	0.00	0.00
7708	0.00	0.00
7709	0.00	0.00
7710	0.00	0.00
7711	0.00	0.00
7712	0.00	0.00
7713	45.90	13.00
7714	10.83	35.00
7715	6.73	65.00
7716	5.36	86.00
7717	4.91	86.00
7718	5.03	64.00
7719	5.80	57.00
7720	7.94	38.00
7721	15.91	4.00
7722	0.00	1.00
7723	0.00	0.00
7724	0.00	0.00
7725	0.00	0.00
7726	0.00	0.00
7727	0.00	0.00
7728	0.00	0.00
7729	0.00	0.00
7730	0.00	0.00
7731	0.00	0.00
7732	0.00	0.00
7733	0.00	0.00
7734	0.00	0.00
7735	0.00	0.00
7736	0.00	1.00
7737	50.38	3.00
7738	11.06	12.00
7739	10.24	22.00
7740	8.13	15.00
7741	7.44	54.00
7742	5.08	88.00
7743	8.80	46.00
7744	12.07	28.00
7745	0.00	1.00
7746	0.00	0.00
7747	0.00	0.00
7748	0.00	0.00
7749	0.00	0.00
7750	0.00	0.00
7751	0.00	0.00
7752	0.00	0.00
7753	0.00	0.00
7754	0.00	0.00
7755	0.00	0.00
7756	0.00	0.00
7757	0.00	0.00
7758	0.00	0.00
7759	0.00	0.00
7760	0.00	1.00
7761	55.73	86.00
7762	28.27	106.00
7763	10.38	101.00
7764	19.17	180.00
7765	12.51	166.00
7766	5.12	142.00
7767	8.88	118.00
7768	20.36	77.00
7769	16.66	20.00
7770	0.00	1.00
7771	0.00	0.00
7772	0.00	0.00
7773	0.00	0.00
7774	0.00	0.00
7775	0.00	0.00
7776	0.00	0.00
7777	0.00	0.00
7778	0.00	0.00
7779	0.00	0.00
7780	0.00	0.00
7781	0.00	0.00
7782	0.00	0.00
7783	0.00	0.00
7784	0.00	1.00
7785	93.40	27.00
7786	11.56	99.00
7787	17.53	133.00
7788	58.12	223.00
7789	106.08	152.00
7790	2.59	122.00
7791	5.98	47.00
7792	8.24	28.00
7793	17.04	23.00
7794	0.00	1.00
7795	0.00	0.00
7796	0.00	0.00
7797	0.00	0.00
7798	0.00	0.00
7799	0.00	0.00
7800	0.00	0.00
7801	0.00	0.00
7802	0.00	0.00
7803	0.00	0.00
7804	0.00	0.00
7805	0.00	0.00
7806	0.00	0.00
7807	0.00	0.00
7808	7.62	2.00
7809	105.60	59.00
7810	11.82	88.00
7811	7.11	116.00
7812	5.59	181.00
7813	188.63	238.00
7814	779.93	68.00
7815	639.86	52.00
7816	358.75	47.00
7817	52.26	21.00
7818	0.00	1.00
7819	0.00	0.00
7820	0.00	0.00
7821	0.00	0.00
7822	0.00	0.00
7823	0.00	0.00
7824	0.00	0.00
7825	0.00	0.00
7826	0.00	0.00
7827	0.00	0.00
7828	0.00	0.00
7829	0.00	0.00
7830	0.00	0.00
7831	0.00	0.00
7832	0.00	1.00
7833	80.80	20.00
7834	12.09	60.00
7835	7.20	88.00
7836	5.65	123.00
7837	5.14	121.00
7838	2.63	83.00
7839	6.09	43.00
7840	8.44	16.00
7841	8.90	2.00
7842	0.00	1.00
7843	0.00	0.00
7844	0.00	0.00
7845	0.00	0.00
7846	0.00	0.00
7847	0.00	0.00
7848	0.00	0.00
7849	0.00	0.00
7850	0.00	0.00
7851	0.00	0.00
7852	0.00	0.00
7853	0.00	0.00
7854	0.00	0.00
7855	0.00	0.00
7856	7.24	2.00
7857	472.66	36.00
7858	717.10	34.00
7859	937.88	42.00
7860	916.39	70.00
7861	820.02	77.00
7862	812.00	60.00
7863	427.26	68.00
7864	42.68	81.00
7865	18.18	14.00
7866	0.00	1.00
7867	0.00	0.00
7868	0.00	0.00
7869	0.00	0.00
7870	0.00	0.00
7871	0.00	0.00
7872	0.00	0.00
7873	0.00	0.00
7874	0.00	0.00
7875	0.00	0.00
7876	0.00	0.00
7877	0.00	0.00
7878	0.00	0.00
7879	0.00	0.00
7880	0.00	1.00
7881	170.26	24.00
7882	107.49	115.00
7883	114.63	170.00
7884	11.53	208.00
7885	26.18	234.00
7886	32.11	155.00
7887	58.92	98.00
7888	8.63	60.00
7889	9.28	10.00
7890	0.00	1.00
7891	0.00	0.00
7892	0.00	0.00
7893	0.00	0.00
7894	0.00	0.00
7895	0.00	0.00
7896	0.00	0.00
7897	0.00	0.00
7898	0.00	0.00
7899	0.00	0.00
7900	0.00	0.00
7901	0.00	0.00
7902	0.00	0.00
7903	0.00	0.00
7904	0.00	1.00
7905	141.39	3.00
7906	12.93	10.00
7907	7.49	22.00
7908	5.82	37.00
7909	5.28	51.00
7910	2.70	51.00
7911	3.13	59.00
7912	4.36	21.00
7913	9.46	3.00
7914	0.00	1.00
7915	0.00	0.00
7916	0.00	0.00
7917	0.00	0.00
7918	0.00	0.00
7919	0.00	0.00
7920	0.00	0.00
7921	0.00	0.00
7922	0.00	0.00
7923	0.00	0.00
7924	0.00	0.00
7925	0.00	0.00
7926	0.00	0.00
7927	0.00	0.00
7928	0.00	1.00
7929	186.31	11.00
7930	13.23	52.00
7931	37.95	159.00
7932	32.35	120.00
7933	5.32	46.00
7934	5.44	77.00
7935	6.31	69.00
7936	8.81	21.00
7937	19.29	11.00
7938	0.00	1.00
7939	0.00	0.00
7940	0.00	0.00
7941	0.00	0.00
7942	0.00	0.00
7943	0.00	0.00
7944	0.00	0.00
7945	0.00	0.00
7946	0.00	0.00
7947	0.00	0.00
7948	0.00	0.00
7949	0.00	0.00
7950	0.00	0.00
7951	0.00	0.00
7952	0.00	1.00
7953	272.28	32.00
7954	629.37	69.00
7955	634.31	113.00
7956	279.09	128.00
7957	163.72	181.00
7958	276.69	200.00
7959	57.21	154.00
7960	40.02	80.00
7961	29.46	20.00
7962	0.00	1.00
7963	0.00	0.00
7964	0.00	0.00
7965	0.00	0.00
7966	0.00	0.00
7967	0.00	0.00
7968	0.00	0.00
7969	0.00	0.00
7970	0.00	0.00
7971	0.00	0.00
7972	0.00	0.00
7973	0.00	0.00
7974	0.00	0.00
7975	0.00	0.00
7976	0.00	1.00
7977	121.85	40.00
7978	103.84	117.00
7979	31.15	112.00
7980	8.99	147.00
7981	5.41	130.00
7982	5.52	103.00
7983	6.41	73.00
7984	4.49	41.00
7985	19.99	19.00
7986	0.00	1.00
7987	0.00	0.00
7988	0.00	0.00
7989	0.00	0.00
7990	0.00	0.00
7991	0.00	0.00
7992	0.00	0.00
7993	0.00	0.00
7994	0.00	0.00
7995	0.00	0.00
7996	0.00	0.00
7997	0.00	0.00
7998	0.00	0.00
7999	0.00	0.00
8000	0.00	1.00
8001	28.30	16.00
8002	14.16	28.00
8003	7.88	41.00
8004	3.02	63.00
8005	2.73	95.00
8006	5.56	107.00
8007	6.45	83.00
8008	9.06	46.00
8009	10.16	9.00
8010	0.00	1.00
8011	0.00	0.00
8012	0.00	0.00
8013	0.00	0.00
8014	0.00	0.00
8015	0.00	0.00
8016	0.00	0.00
8017	0.00	0.00
8018	0.00	0.00
8019	0.00	0.00
8020	0.00	0.00
8021	0.00	0.00
8022	0.00	0.00
8023	0.00	0.00
8024	0.00	1.00
8025	0.00	25.00
8026	28.97	92.00
8027	47.89	187.00
8028	143.44	164.00
8029	596.04	86.00
8030	67.17	140.00
8031	45.48	142.00
8032	68.50	96.00
8033	10.32	16.00
8034	0.00	1.00
8035	0.00	0.00
8036	0.00	0.00
8037	0.00	0.00
8038	0.00	0.00
8039	0.00	0.00
8040	0.00	0.00
8041	0.00	0.00
8042	0.00	0.00
8043	0.00	0.00
8044	0.00	0.00
8045	0.00	0.00
8046	0.00	0.00
8047	0.00	0.00
8048	0.00	1.00
8049	0.00	19.00
8050	7.41	12.00
8051	8.08	17.00
8052	6.16	31.00
8053	2.77	67.00
8054	5.63	85.00
8055	6.54	57.00
8056	4.60	19.00
8057	10.48	4.00
8058	0.00	1.00
8059	0.00	0.00
8060	0.00	0.00
8061	0.00	0.00
8062	0.00	0.00
8063	0.00	0.00
8064	0.00	0.00
8065	0.00	0.00
8066	0.00	0.00
8067	0.00	0.00
8068	0.00	0.00
8069	0.00	0.00
8070	0.00	0.00
8071	0.00	0.00
8072	0.00	1.00
8073	0.00	1.00
8074	7.58	69.00
8075	16.35	97.00
8076	37.26	164.00
8077	222.89	189.00
8078	19.85	120.00
8079	9.87	68.00
8080	9.27	27.00
8081	10.62	3.00
8082	0.00	1.00
8083	0.00	0.00
8084	0.00	0.00
8085	0.00	0.00
8086	0.00	0.00
8087	0.00	0.00
8088	0.00	0.00
8089	0.00	0.00
8090	0.00	0.00
8091	0.00	0.00
8092	0.00	0.00
8093	0.00	0.00
8094	0.00	0.00
8095	0.00	0.00
8096	0.00	1.00
8097	0.00	1.00
8098	7.75	23.00
8099	8.27	39.00
8100	6.26	48.00
8101	5.61	73.00
8102	8.56	97.00
8103	225.17	95.00
8104	14.01	39.00
8105	21.51	7.00
8106	0.00	1.00
8107	0.00	0.00
8108	0.00	0.00
8109	0.00	0.00
8110	0.00	0.00
8111	0.00	0.00
8112	0.00	0.00
8113	0.00	0.00
8114	0.00	0.00
8115	0.00	0.00
8116	0.00	0.00
8117	0.00	0.00
8118	0.00	0.00
8119	0.00	0.00
8120	0.00	0.00
8121	0.00	1.00
8122	15.84	65.00
8123	163.08	148.00
8124	186.19	175.00
8125	197.63	199.00
8126	88.94	183.00
8127	59.94	139.00
8128	28.20	78.00
8129	10.88	13.00
8130	0.00	1.00
8131	0.00	0.00
8132	0.00	0.00
8133	0.00	0.00
8134	0.00	0.00
8135	0.00	0.00
8136	0.00	0.00
8137	0.00	0.00
8138	0.00	0.00
8139	0.00	0.00
8140	0.00	0.00
8141	0.00	0.00
8142	0.00	0.00
8143	0.00	0.00
8144	0.00	1.00
8145	0.00	1.00
8146	8.09	32.00
8147	16.91	105.00
8148	15.90	125.00
8149	34.09	173.00
8150	248.10	131.00
8151	532.27	52.00
8152	288.40	50.00
8153	21.99	12.00
8154	0.00	1.00
8155	0.00	0.00
8156	0.00	0.00
8157	0.00	0.00
8158	0.00	0.00
8159	0.00	0.00
8160	0.00	0.00
8161	0.00	0.00
8162	0.00	0.00
8163	0.00	0.00
8164	0.00	0.00
8165	0.00	0.00
8166	0.00	0.00
8167	0.00	0.00
8168	0.00	0.00
8169	51.46	13.00
8170	24.81	62.00
8171	55.55	120.00
8172	368.45	107.00
8173	800.17	89.00
8174	716.23	47.00
8175	642.53	51.00
8176	232.92	47.00
8177	55.48	14.00
8178	0.00	1.00
8179	0.00	0.00
8180	0.00	0.00
8181	0.00	0.00
8182	0.00	0.00
8183	0.00	0.00
8184	0.00	0.00
8185	0.00	0.00
8186	0.00	0.00
8187	0.00	0.00
8188	0.00	0.00
8189	0.00	0.00
8190	0.00	0.00
8191	0.00	0.00
8192	0.00	0.00
8193	90.85	6.00
8194	143.60	47.00
8195	12.95	83.00
8196	29.04	148.00
8197	97.71	162.00
8198	5.83	81.00
8199	13.52	82.00
8200	81.20	60.00
8201	22.37	4.00
8202	0.00	1.00
8203	0.00	0.00
8204	0.00	0.00
8205	0.00	0.00
8206	0.00	0.00
8207	0.00	0.00
8208	0.00	0.00
8209	0.00	0.00
8210	0.00	0.00
8211	0.00	0.00
8212	0.00	0.00
8213	0.00	0.00
8214	0.00	0.00
8215	0.00	0.00
8216	0.00	0.00
8217	81.59	15.00
8218	17.25	27.00
8219	8.72	29.00
8220	142.96	112.00
8221	95.34	172.00
8222	26.34	112.00
8223	20.36	51.00
8224	9.59	40.00
8225	22.52	13.00
8226	0.00	1.00
8227	0.00	0.00
8228	0.00	0.00
8229	0.00	0.00
8230	0.00	0.00
8231	0.00	0.00
8232	0.00	0.00
8233	0.00	0.00
8234	0.00	0.00
8235	0.00	0.00
8236	0.00	0.00
8237	0.00	0.00
8238	0.00	0.00
8239	0.00	0.00
8240	0.00	1.00
8241	37.14	8.00
8242	17.61	39.00
8243	8.81	89.00
8244	13.08	117.00
8245	5.81	57.00
8246	5.88	68.00
8247	13.62	78.00
8248	9.63	40.00
8249	22.64	4.00
8250	0.00	1.00
8251	0.00	0.00
8252	0.00	0.00
8253	0.00	0.00
8254	0.00	0.00
8255	0.00	0.00
8256	0.00	0.00
8257	0.00	0.00
8258	0.00	0.00
8259	0.00	0.00
8260	0.00	0.00
8261	0.00	0.00
8262	0.00	0.00
8263	0.00	0.00
8264	0.00	1.00
8265	34.19	13.00
8266	89.83	76.00
8267	769.04	70.00
8268	862.13	120.00
8269	204.22	141.00
8270	194.73	143.00
8271	23.92	85.00
8272	198.02	60.00
8273	68.19	16.00
8274	0.00	1.00
8275	0.00	0.00
8276	0.00	0.00
8277	0.00	0.00
8278	0.00	0.00
8279	0.00	0.00
8280	0.00	0.00
8281	0.00	0.00
8282	0.00	0.00
8283	0.00	0.00
8284	0.00	0.00
8285	0.00	0.00
8286	0.00	0.00
8287	0.00	0.00
8288	0.00	1.00
8289	31.77	9.00
8290	403.04	92.00
8291	955.35	42.00
8292	940.01	56.00
8293	920.06	70.00
8294	837.88	65.00
8295	675.13	52.00
8296	237.26	75.00
8297	0.00	7.00
8298	0.00	1.00
8299	0.00	0.00
8300	0.00	0.00
8301	0.00	0.00
8302	0.00	0.00
8303	0.00	0.00
8304	0.00	0.00
8305	0.00	0.00
8306	0.00	0.00
8307	0.00	0.00
8308	0.00	0.00
8309	0.00	0.00
8310	0.00	0.00
8311	0.00	0.00
8312	0.00	1.00
8313	29.75	12.00
8314	476.13	82.00
8315	927.33	42.00
8316	918.57	53.00
8317	912.01	51.00
8318	775.16	56.00
8319	147.73	124.00
8320	14.55	54.00
8321	22.82	10.00
8322	0.00	1.00
8323	0.00	0.00
8324	0.00	0.00
8325	0.00	0.00
8326	0.00	0.00
8327	0.00	0.00
8328	0.00	0.00
8329	0.00	0.00
8330	0.00	0.00
8331	0.00	0.00
8332	0.00	0.00
8333	0.00	0.00
8334	0.00	0.00
8335	0.00	0.00
8336	0.00	1.00
8337	28.04	2.00
8338	19.02	19.00
8339	13.68	83.00
8340	13.38	146.00
8341	11.81	156.00
8342	11.91	153.00
8343	10.33	100.00
8344	9.72	46.00
8345	22.82	6.00
8346	0.00	1.00
8347	0.00	0.00
8348	0.00	0.00
8349	0.00	0.00
8350	0.00	0.00
8351	0.00	0.00
8352	0.00	0.00
8353	0.00	0.00
8354	0.00	0.00
8355	0.00	0.00
8356	0.00	0.00
8357	0.00	0.00
8358	0.00	0.00
8359	0.00	0.00
8360	0.00	1.00
8361	26.58	3.00
8362	29.04	26.00
8363	13.79	73.00
8364	10.08	117.00
8365	23.70	152.00
8366	453.78	176.00
8367	189.66	129.00
8368	116.69	99.00
8369	22.79	7.00
8370	0.00	1.00
8371	0.00	0.00
8372	0.00	0.00
8373	0.00	0.00
8374	0.00	0.00
8375	0.00	0.00
8376	0.00	0.00
8377	0.00	0.00
8378	0.00	0.00
8379	0.00	0.00
8380	0.00	0.00
8381	0.00	0.00
8382	0.00	0.00
8383	0.00	0.00
8384	0.00	1.00
8385	25.33	3.00
8386	19.69	28.00
8387	9.26	73.00
8388	3.38	100.00
8389	2.97	99.00
8390	2.99	78.00
8391	3.45	87.00
8392	9.73	51.00
8393	22.73	8.00
8394	0.00	1.00
8395	0.00	0.00
8396	0.00	0.00
8397	0.00	0.00
8398	0.00	0.00
8399	0.00	0.00
8400	0.00	0.00
8401	0.00	0.00
8402	0.00	0.00
8403	0.00	0.00
8404	0.00	0.00
8405	0.00	0.00
8406	0.00	0.00
8407	0.00	0.00
8408	0.00	1.00
8409	24.25	7.00
8410	20.02	45.00
8411	4.66	44.00
8412	88.14	133.00
8413	5.96	72.00
8414	155.82	154.00
8415	10.37	86.00
8416	9.72	43.00
8417	22.64	9.00
8418	0.00	1.00
8419	0.00	0.00
8420	0.00	0.00
8421	0.00	0.00
8422	0.00	0.00
8423	0.00	0.00
8424	0.00	0.00
8425	0.00	0.00
8426	0.00	0.00
8427	0.00	0.00
8428	0.00	0.00
8429	0.00	0.00
8430	0.00	0.00
8431	0.00	0.00
8432	0.00	1.00
8433	12.86	8.00
8434	477.73	99.00
8435	403.25	135.00
8436	666.82	104.00
8437	409.12	119.00
8438	171.02	91.00
8439	366.40	83.00
8440	121.41	62.00
8441	22.52	15.00
8442	0.00	1.00
8443	0.00	0.00
8444	0.00	0.00
8445	0.00	0.00
8446	0.00	0.00
8447	0.00	0.00
8448	0.00	0.00
8449	0.00	0.00
8450	0.00	0.00
8451	0.00	0.00
8452	0.00	0.00
8453	0.00	0.00
8454	0.00	0.00
8455	0.00	0.00
8456	0.00	1.00
8457	0.00	2.00
8458	20.63	17.00
8459	9.43	52.00
8460	10.24	57.00
8461	8.98	46.00
8462	6.01	44.00
8463	6.91	26.00
8464	9.70	2.00
8465	0.00	1.00
8466	0.00	1.00
8467	0.00	0.00
8468	0.00	0.00
8469	0.00	0.00
8470	0.00	0.00
8471	0.00	0.00
8472	0.00	0.00
8473	0.00	0.00
8474	0.00	0.00
8475	0.00	0.00
8476	0.00	0.00
8477	0.00	0.00
8478	0.00	0.00
8479	0.00	0.00
8480	0.00	1.00
8481	15.78	16.00
8482	397.35	80.00
8483	796.41	97.00
8484	92.42	167.00
8485	26.97	164.00
8486	555.89	140.00
8487	362.73	128.00
8488	188.70	76.00
8489	11.10	11.00
8490	0.00	1.00
8491	0.00	0.00
8492	0.00	0.00
8493	0.00	0.00
8494	0.00	0.00
8495	0.00	0.00
8496	0.00	0.00
8497	0.00	0.00
8498	0.00	0.00
8499	0.00	0.00
8500	0.00	0.00
8501	0.00	0.00
8502	0.00	0.00
8503	0.00	0.00
8504	0.00	1.00
8505	21.14	6.00
8506	21.18	28.00
8507	9.53	77.00
8508	3.43	69.00
8509	3.00	44.00
8510	3.01	57.00
8511	6.90	36.00
8512	9.65	14.00
8513	11.00	4.00
8514	0.00	1.00
8515	0.00	0.00
8516	0.00	0.00
8517	0.00	0.00
8518	0.00	0.00
8519	0.00	0.00
8520	0.00	0.00
8521	0.00	0.00
8522	0.00	0.00
8523	0.00	0.00
8524	0.00	0.00
8525	0.00	0.00
8526	0.00	0.00
8527	0.00	0.00
8528	0.00	1.00
8529	20.59	11.00
8530	32.15	47.00
8531	33.48	71.00
8532	13.75	102.00
8533	9.01	137.00
8534	6.01	93.00
8535	10.34	95.00
8536	9.62	46.00
8537	10.89	5.00
8538	0.00	1.00
8539	0.00	0.00
8540	0.00	0.00
8541	0.00	0.00
8542	0.00	0.00
8543	0.00	0.00
8544	0.00	0.00
8545	0.00	0.00
8546	0.00	0.00
8547	0.00	0.00
8548	0.00	0.00
8549	0.00	0.00
8550	0.00	0.00
8551	0.00	0.00
8552	0.00	1.00
8553	20.11	5.00
8554	21.66	10.00
8555	9.60	33.00
8556	6.89	59.00
8557	3.00	90.00
8558	3.00	76.00
8559	3.44	29.00
8560	4.79	21.00
8561	10.77	6.00
8562	0.00	1.00
8563	0.00	0.00
8564	0.00	0.00
8565	0.00	0.00
8566	0.00	0.00
8567	0.00	0.00
8568	0.00	0.00
8569	0.00	0.00
8570	0.00	0.00
8571	0.00	0.00
8572	0.00	0.00
8573	0.00	0.00
8574	0.00	0.00
8575	0.00	0.00
8576	0.00	1.00
8577	0.00	1.00
8578	21.87	8.00
8579	4.81	20.00
8580	3.45	37.00
8581	3.00	20.00
8582	6.00	27.00
8583	6.87	97.00
8584	14.31	56.00
8585	21.28	9.00
8586	0.00	1.00
8587	0.00	0.00
8588	0.00	0.00
8589	0.00	0.00
8590	0.00	0.00
8591	0.00	0.00
8592	0.00	0.00
8593	0.00	0.00
8594	0.00	0.00
8595	0.00	0.00
8596	0.00	0.00
8597	0.00	0.00
8598	0.00	0.00
8599	0.00	0.00
8600	0.00	1.00
8601	19.34	5.00
8602	11.03	31.00
8603	4.83	88.00
8604	3.45	104.00
8605	6.01	119.00
8606	11.98	151.00
8607	13.70	109.00
8608	18.98	55.00
8609	21.00	9.00
8610	0.00	1.00
8611	0.00	0.00
8612	0.00	0.00
8613	0.00	0.00
8614	0.00	0.00
8615	0.00	0.00
8616	0.00	0.00
8617	0.00	0.00
8618	0.00	0.00
8619	0.00	0.00
8620	0.00	0.00
8621	0.00	0.00
8622	0.00	0.00
8623	0.00	0.00
8624	0.00	1.00
8625	19.03	6.00
8626	33.32	41.00
8627	9.67	89.00
8628	6.90	132.00
8629	9.00	167.00
8630	11.96	131.00
8631	17.07	125.00
8632	14.16	65.00
8633	20.70	8.00
8634	0.00	1.00
8635	0.00	0.00
8636	0.00	0.00
8637	0.00	0.00
8638	0.00	0.00
8639	0.00	0.00
8640	0.00	0.00
8641	0.00	0.00
8642	0.00	0.00
8643	0.00	0.00
8644	0.00	0.00
8645	0.00	0.00
8646	0.00	0.00
8647	0.00	0.00
8648	0.00	1.00
8649	18.76	11.00
8650	22.35	41.00
8651	9.68	77.00
8652	10.35	140.00
8653	8.99	149.00
8654	56.71	191.00
8655	190.51	108.00
8656	23.46	86.00
8657	20.38	23.00
8658	0.00	1.00
8659	0.00	1.00
8660	0.00	0.00
8661	0.00	0.00
8662	0.00	0.00
8663	0.00	0.00
8664	0.00	0.00
8665	0.00	0.00
8666	0.00	0.00
8667	0.00	0.00
8668	0.00	0.00
8669	0.00	0.00
8670	0.00	0.00
8671	0.00	0.00
8672	0.00	1.00
8673	18.54	11.00
8674	336.77	72.00
8675	426.42	117.00
8676	65.53	215.00
8677	119.72	160.00
8678	136.96	127.00
8679	6.78	83.00
8680	9.32	63.00
8681	20.06	6.00
8682	0.00	1.00
8683	0.00	0.00
8684	0.00	0.00
8685	0.00	0.00
8686	0.00	0.00
8687	0.00	0.00
8688	0.00	0.00
8689	0.00	0.00
8690	0.00	0.00
8691	0.00	0.00
8692	0.00	0.00
8693	0.00	0.00
8694	0.00	0.00
8695	0.00	0.00
8696	0.00	1.00
8697	0.00	2.00
8698	22.53	20.00
8699	4.85	40.00
8700	3.45	59.00
8701	5.98	73.00
8702	5.94	60.00
8703	6.75	39.00
8704	13.89	21.00
8705	19.72	3.00
8706	0.00	1.00
8707	0.00	0.00
8708	0.00	0.00
8709	0.00	0.00
8710	0.00	0.00
8711	0.00	0.00
8712	0.00	0.00
8713	0.00	0.00
8714	0.00	0.00
8715	0.00	0.00
8716	0.00	0.00
8717	0.00	0.00
8718	0.00	0.00
8719	0.00	0.00
8720	0.00	1.00
8721	18.23	5.00
8722	22.58	43.00
8723	9.69	73.00
8724	6.88	81.00
8725	5.96	66.00
8726	5.92	87.00
8727	218.35	123.00
8728	372.16	67.00
8729	116.26	26.00
8730	52.88	4.00
8731	0.00	0.00
8732	0.00	0.00
8733	0.00	0.00
8734	0.00	0.00
8735	0.00	0.00
8736	0.00	0.00
8737	0.00	0.00
8738	0.00	0.00
8739	0.00	0.00
8740	0.00	0.00
8741	0.00	0.00
8742	0.00	0.00
8743	0.00	0.00
8744	0.00	1.00
8745	18.13	8.00
8746	22.60	42.00
8747	111.31	139.00
8748	432.76	121.00
8749	392.48	183.00
8750	109.13	202.00
8751	294.14	106.00
8752	250.70	61.00
8753	104.63	24.00
8754	27.93	2.00
8755	0.00	0.00
8756	0.00	0.00
8757	0.00	0.00
8758	0.00	0.00
8759	0.00	0.00
8760	0.00	0.00
